node	degree
2672	8
10553	4
8394	11
23604	9
6955	21
9988	4
1889	6
84779	2
4240	1
9703	2
51402	3
4762	7
8814	2
55827	12
221955	1
133015	2
27040	35
10742	5
400	16
352954	11
8445	19
8175	195
11155	5
5682	141
79884	2
23113	10
2277	6
389856	1
355	55
2947	15
60672	2
9568	9
162466	4
2100	80
172	2
55869	12
1317	2
51367	17
50810	4
1234	45
10066	7
729533	1
699	17
4504	1
64976	87
2974	24
1668	2
23589	19
4207	7
7447	8
11105	1
585	19
84955	1
11273	11
2534	340
4058	8
2959	106
10985	161
64718	3
1448	7
669	17
84988	23
4261	24
4123	4
65110	18
23586	10
5783	23
547	4
8061	29
90993	28
8565	9
6498	94
26166	1
10024	17
5289	15
55342	7
842	45
84935	1
9021	36
10687	29
51429	23
2009	3
4004	36
79072	3
84221	12
5447	10
2150	11
114879	3
214	4
55264	1
7100	6
56853	1
10449	2
23002	15
389	13
121457	6
84992	1
4832	22
84904	4
399947	8
26515	3
92856	4
1789	41
2994	5
2551	20
10045	8
57650	3
8879	1
7403	13
80128	5
205860	1
8537	5
120534	2
1339	15
27340	2
57670	10
11276	8
2937	10
10464	1
28969	3
4710	54
140469	1
23284	1
6203	295
6258	31
342184	1
22800	25
127	22
6150	81
3563	10
6041	4
57674	8
10001	45
51460	21
1195	20
29117	65
26827	2
10961	10
671	1
3037	5
134549	2
8731	2
84970	64
1411	8
84984	11
11171	53
5695	55
7531	155
1233	9
3172	83
23646	5
63874	2
4669	3
201266	1
335	79
54893	2
2475	59
2923	56
55691	1
342510	1
196	40
54994	4
5449	13
6229	173
7405	8
9167	17
590	3
4173	103
5660	23
1267	13
2961	41
6209	125
1911	27
4775	7
201562	3
2049	9
55585	6
55159	10
9247	4
11330	5
84196	9
8260	26
150684	27
57531	1
23360	7
112476	1
29959	12
6924	30
10211	17
6187	270
22872	11
9553	77
7873	1
78988	2
5372	10
79161	1
22900	9
3664	4
6155	179
347733	42
6906	1
6965	1
23314	3
8861	29
22938	214
51023	77
151112	2
7030	49
153561	7
735	3
23580	6
53405	6
66036	12
286297	5
2395	3
6880	101
55269	9
3690	68
5198	17
799	12
5662	7
55002	1
4289	9
155382	5
8668	98
4931	4
9899	3
1415	9
10953	7
58478	1
83658	11
22903	1
1196	33
5873	28
170463	6
348995	8
790955	1
6493	3
64091	1
11094	2
84733	27
100129842	1
162972	1
79084	147
22950	4
6921	51
2624	46
2217	5
943	11
1174	19
56271	1
5881	21
3135	18
27115	19
26873	2
9929	14
2862	4
10238	11
112939	2
9452	1
51100	29
7363	21
54682	3
79879	1
5178	7
29928	4
89870	11
64320	12
9859	4
58525	14
28984	1
81854	2
6664	2
719	2
3898	2
57862	13
158078	62
339201	1
23253	3
6997	9
55957	50
23396	13
727897	5
3337	36
330	30
2919	7
4671	6
285381	2
1663	3
3625	11
26009	13
9857	2
7553	4
4935	3
55128	3
51296	7
83460	1
9103	10
1479	12
10845	8
846	15
10146	47
9033	3
6875	13
11319	5
6720	33
293	141
65993	81
3075	12
6822	4
54959	2
9782	145
51669	7
100287932	6
5365	11
10196	2
4320	2
26191	19
443	3
80184	7
10694	33
140775	1
83448	2
9781	11
84076	14
4635	1
8479	5
54857	4
54726	33
9344	7
94235	16
80333	5
931	12
150921	1
78986	9
27332	15
6478	16
174	8
3351	8
4036	51
9628	4
1876	24
7520	71
25792	1
57510	23
10859	7
1673	4
6777	51
10043	6
124583	13
28638	1
23731	1
203260	1
200523	5
1509	22
51201	2
340784	2
200933	1
7417	74
25984	1
84335	10
10991	1
3665	24
10661	17
7145	12
79649	1
2697	26
55131	101
56605	2
4249	2
30844	6
6884	30
79295	1
23032	13
51365	2
7025	34
9441	70
246243	1
2829	4
22858	6
11331	200
4222	23
79669	4
192669	43
23224	6
6910	3
29110	78
84669	17
2350	1
79165	35
23007	37
25988	7
7342	2
152137	9
22993	6
8293	1
337	6
51599	4
11228	7
2617	11
6201	284
57649	4
7644	4
26043	40
2668	7
4060	5
56953	29
3363	1
9744	10
9398	4
84651	13
5000	19
23408	1
11083	5
80351	8
10868	47
153443	10
84457	1
114880	1
11200	53
10134	31
5340	53
8833	22
1536	6
5833	10
84251	2
11075	29
10391	5
22850	1
57505	2
91133	4
55755	20
3551	146
10410	1
5203	13
23708	5
79364	10
7386	70
57325	4
84188	4
8443	5
54212	10
266740	8
23467	2
55122	4
58499	2
132228	2
55603	17
260425	16
29104	1
7048	52
376497	1
22864	11
165530	1
284131	2
81607	2
10252	22
2487	7
3630	26
55280	1
23214	11
4067	150
55143	15
23764	13
402	10
11011	8
83852	15
51143	5
2010	86
5799	7
4887	5
8338	7
79004	3
25942	154
3603	46
51340	159
65124	1
3687	6
26330	8
84619	35
9623	3
9051	64
169166	1
22821	4
5786	16
9905	16
1938	163
157	11
942	6
79187	5
151050	1
2079	31
5091	10
83942	4
85369	21
2001	6
1982	21
249	4
6128	273
8562	13
51144	2
4629	9
345	8
7700	1
5515	115
6569	10
51317	32
266812	10
64105	46
257397	19
5673	1
6165	215
6779	4
108	27
2954	10
5375	1
8174	5
7004	19
23	7
57727	11
6236	12
914	19
649	16
83759	7
4915	31
23174	1
8526	22
64806	1
8450	98
1499	224
2744	5
10296	6
11137	104
219333	14
6698	1
11216	10
10474	46
10239	16
54978	16
27035	1
100137047	1
84179	1
3596	6
6003	2
1325	7
9682	35
3884	15
5080	37
9459	24
130	22
55179	1
54862	3
55147	16
8945	74
353355	1
199221	2
81858	3
9002	2
64648	1
10981	2
6760	17
7039	22
51530	10
163590	6
729428	2
26031	4
54499	4
1730	4
6586	2
23603	4
23244	14
3054	60
55167	8
5232	9
286827	5
51742	22
54331	29
79792	2
28962	4
9788	3
10286	156
54495	2
80185	9
64802	14
9429	4
118812	15
2332	123
51134	2
23352	9
10401	41
11267	12
1638	6
2746	7
1146	7
441400	1
128553	1
2058	160
7534	502
257313	1
10331	8
79885	6
727738	8
121504	92
5303	16
202051	7
80023	2
3781	6
6635	132
10207	42
3798	26
1063	17
25884	7
25920	24
8529	5
54567	5
898	47
26287	8
6257	64
151647	1
4589	20
4296	32
160419	1
54149	2
79583	3
51335	1
51255	8
5139	25
1129	14
10525	13
9509	1
2900	1
2043	18
3586	9
7738	4
23062	25
10140	36
29965	4
5315	46
80856	2
196541	1
5245	246
90070	4
79778	2
80864	1
81539	2
28955	2
10948	2
93210	1
26259	6
57190	5
11283	29
1585	8
23129	3
10881	2
60482	1
6641	10
4108	1
10600	6
705	72
8028	9
57507	1
9189	27
8976	35
474	1
284418	5
57835	61
84065	3
55071	1
64711	8
115653	1
4145	9
55692	7
2886	42
4507	6
101543	2
9728	4
85437	25
3281	16
389840	1
11258	6
9382	7
280664	1
114897	5
115557	4
8621	3
8974	7
24138	11
5267	12
8804	6
340719	3
10048	62
339	10
10123	1
23608	6
11158	1
50615	3
7322	119
6778	41
342372	1
55652	2
399687	17
4070	1
5976	156
6252	11
84522	3
285622	6
8048	7
7182	24
2730	7
4756	4
79745	7
54602	7
55075	9
10210	23
127254	1
7862	12
79892	6
4920	14
85395	1
196403	21
474354	1
213	167
7076	12
10477	50
5218	13
116541	77
26268	1
54763	24
51444	10
10169	15
2526	3
10605	6
5657	16
140545	25
4498	1
567	29
4650	7
55577	36
8895	1
10369	10
5940	27
5261	4
7329	237
149069	5
728242	1
117145	1
80019	5
8209	1
401145	1
115201	4
2824	1
81609	3
9489	5
1595	29
7789	4
9807	3
79613	2
8079	9
30815	1
55070	4
23705	8
64840	6
81669	8
203228	4
998	204
27347	19
5617	4
50717	6
58504	1
23228	2
8545	8
151568	4
278	6
23627	1
8941	5
4534	2
1192	14
28442	1
83714	4
10325	2
9127	1
55558	6
284001	46
2667	2
54518	12
1005	7
2572	14
716	7
4068	21
30010	1
23161	2
8723	14
8411	29
3561	25
55885	35
55171	2
100	18
25960	1
57037	1
84220	5
27295	2
51533	2
10042	4
85015	24
51657	10
677	7
4111	16
90987	1
9820	8
7225	16
9031	33
7804	20
653689	2
26233	2
84937	14
8087	76
9662	3
59338	3
283768	1
9223	29
54472	57
54587	1
56882	2
1953	4
6464	167
26098	8
10778	1
5100	4
3459	13
84502	8
51141	3
11043	112
63827	11
2627	12
81570	11
8654	26
582	20
360	2
5136	25
3633	21
11047	56
8862	9
136	5
54758	1
1805	4
7586	2
3381	2
6197	65
56672	2
6227	84
54531	2
9342	24
54822	14
29991	1
5534	14
8698	4
51278	1
1503	16
130026	1
5819	15
1289	9
55855	2
1798	4
2935	25
284403	12
84287	1
56676	6
6427	173
27087	5
5414	12
9768	3
10365	4
79077	9
4007	8
112398	6
8493	33
163	50
4854	16
25950	4
5576	50
3886	3
139716	8
145226	10
8618	15
58524	26
9924	14
4189	8
1512	4
113026	38
23136	26
2257	9
94015	3
125058	16
10488	251
90390	37
285782	7
9771	4
51186	8
830	14
23529	4
5511	25
9454	29
6019	2
55540	4
34	41
120071	1
133418	1
570	6
64400	28
5894	140
84460	5
7094	35
10794	3
5307	7
27120	4
10938	10
80273	5
7439	3
728294	1
80021	8
55578	4
161882	5
7079	2
23462	11
4521	3
94121	15
54903	3
9158	14
8819	73
56311	1
80153	19
50700	8
10505	2
84816	8
64137	3
6418	79
3195	10
65243	1
57142	49
1996	5
338412	5
8715	9
1854	36
91662	2
92912	8
23613	9
3752	3
10432	8
7343	37
79269	2
10899	1
55530	1
56301	2
23221	1
90410	26
221981	2
57719	2
51154	1
9945	12
8906	11
343035	2
1396	5
221120	5
152189	1
7597	39
1363	21
5351	6
6689	18
6621	9
137964	5
6278	12
8317	20
8365	39
2635	1
51514	9
11313	3
9770	7
65059	3
353376	18
51185	4
196472	7
100133763	6
200845	20
26003	69
121536	8
5521	138
26036	16
28396	3
4248	4
51560	8
3145	5
27079	1
3059	23
10097	26
6096	14
90423	2
1432	232
4653	39
3105	53
83596	3
58506	5
9019	5
5106	28
91369	6
23031	5
3899	2
51715	1
26608	106
5698	26
54441	1
151871	20
89884	14
161725	1
81624	4
79843	30
22859	10
54205	37
24137	9
8514	9
7766	3
114884	16
5995	6
54968	1
89891	2
10105	8
9963	17
55706	1
22914	13
23581	10
1990	6
5063	19
26147	1
10040	29
10658	12
8471	29
22856	6
79366	2
57534	11
55500	4
25976	2
3445	2
3558	26
1812	11
22994	1
6929	94
2224	10
7378	3
9125	5
7398	23
2160	10
10579	10
119369	2
23075	7
26512	23
90427	13
113457	40
81567	21
6833	5
5154	13
1381	1
54872	1
7367	22
1961	1
4626	3
6060	2
7709	22
1511	26
64747	1
10939	8
2906	34
50808	6
440670	1
121268	11
10955	9
57504	12
4778	30
4541	53
7407	20
64963	79
35	32
9514	1
3090	9
5001	20
1627	25
152503	11
64115	2
51474	12
1998	6
23272	5
29113	3
390598	11
60684	7
23172	7
3087	15
9982	7
29883	16
7449	1
11279	2
7791	35
3033	15
640	23
125150	1
6281	19
11113	12
4998	42
8836	2
222484	29
55109	8
10817	20
55600	3
81566	5
7317	41
4437	10
55633	19
84333	4
6601	107
9397	8
55660	202
284069	2
727751	1
8439	14
85302	138
2273	23
54751	7
83548	7
51545	38
84186	5
3250	3
5337	36
23283	4
83446	3
9806	3
26056	13
4331	31
221662	1
65264	35
3083	8
2975	138
3672	14
114898	5
57579	1
84516	3
55626	7
1108	58
9631	20
80789	16
11070	2
660	24
440730	1
4285	2
7572	57
53354	2
54904	3
9104	2
4323	31
64753	62
221302	2
29074	77
5885	29
23524	170
256714	1
3119	4
7043	12
7116	1
135112	10
4717	52
6927	58
8508	11
2885	872
240	20
146760	5
56265	1
667	31
10260	9
54869	5
2926	1
3728	51
55196	3
553	3
7166	13
79632	3
6286	15
7711	4
262	4
51096	8
5470	3
406952	1
9074	1
9055	15
140460	7
26747	5
5358	13
255758	4
54967	2
10886	3
22879	6
2676	1
8821	3
5803	20
11076	5
23194	1
55657	1
84140	64
5478	26
79659	2
56913	7
64184	1
6002	17
440258	4
84696	1
946	3
55274	6
79096	10
79571	32
221823	8
1364	5
115123	7
10482	43
167153	2
767	10
2012	3
6613	169
54852	1
340061	7
4542	1
8693	2
138162	1
5687	81
5068	6
1024	83
6405	6
23038	5
5435	38
1607	17
401	13
51306	5
389362	1
9363	6
9443	52
196441	12
25929	22
925	32
5777	106
51700	7
26118	10
27012	2
85019	2
887	12
1759	68
27297	6
5161	5
79173	30
1457	315
6132	252
6368	1
91750	5
9704	1
8822	4
9747	14
57104	3
123169	10
220388	1
10801	9
6320	1
8653	2
79618	48
4620	8
7675	2
961	25
83733	1
10686	2
150572	6
5570	4
84706	2
5317	10
3294	24
51776	29
84942	7
5050	42
9403	3
55454	12
51266	1
55857	3
3362	3
79656	19
554	10
5413	21
80006	3
90843	1
11334	7
10455	2
4053	3
84069	10
221184	17
1258	3
222546	21
7018	44
130940	6
81030	13
5197	1
55326	5
4783	15
58497	5
65061	1
5141	26
375790	6
891	65
100132285	4
718	34
55916	13
29106	2
286514	7
151516	1
8871	12
4607	11
26284	2
4942	22
10267	11
51747	141
57513	2
51603	4
6846	3
55902	16
11091	98
22797	8
84553	2
10725	8
162427	5
6167	82
91663	1
11217	8
9588	11
23350	146
2060	40
6359	2
64581	17
56990	2
64429	1
246175	12
84985	3
5520	19
196528	19
3126	1
525	6
57148	2
8438	2
3678	34
51280	28
1071	7
25925	5
91894	1
6535	1
203523	1
79047	7
9678	2
55027	3
22795	10
55893	1
4125	5
2815	6
57688	1
8355	60
1395	6
10783	68
23394	2
6386	171
5009	5
55832	16
23327	33
10825	2
2888	15
81494	1
148170	2
25930	10
55102	2
7581	4
4303	21
51760	18
5599	157
8802	27
27287	12
93034	27
66000	3
9542	2
6102	2
9516	12
120892	6
84280	6
119559	3
29802	2
83637	18
10485	7
22943	8
23554	2
10902	32
55738	17
3880	47
131408	1
55226	108
8603	1
221472	3
2561	21
285464	2
63926	1
5784	10
5164	15
10906	3
8649	13
9894	19
50604	1
51258	78
2908	191
6574	2
10216	1
23534	11
26973	1
26059	14
2222	13
222663	3
79685	3
11343	18
9545	11
51112	2
11018	2
84991	153
5301	1
140465	3
22915	3
7554	17
1394	10
3914	8
83998	1
23410	21
55209	7
3290	1
23481	3
256297	1
3344	1
22911	4
113146	2
26148	2
26165	1
55219	2
10427	3
114928	34
10460	10
4092	52
129446	1
54756	2
54836	3
128308	77
10106	4
6470	23
64111	3
84294	12
25824	5
8507	2
8325	5
5095	4
64866	8
8874	33
7293	8
55198	10
165324	1
407738	1
286075	5
910	2
117248	1
9692	2
64641	1
158297	16
201294	3
122961	1
3237	2
26136	14
2706	4
7756	132
3957	8
328	48
4048	9
5260	9
81569	1
9702	14
5540	3
1244	5
4938	3
177	9
7077	21
84632	4
4343	227
30848	2
985	2
25937	12
55062	8
27085	1
55596	82
56938	3
6238	7
128312	22
84958	6
941	5
4124	2
962	9
29995	3
158399	7
475	8
11153	1
10195	1
54760	27
389799	1
1268	6
54778	31
9356	1
7321	110
410	9
10071	2
7032	4
5957	6
1655	293
2113	106
7532	443
53917	3
665	24
60686	1
5229	1
23243	23
10874	4
5440	31
84159	1
5999	11
8687	46
2191	4
8725	13
782	6
29968	6
79465	3
57410	16
56006	3
8942	6
54361	4
9636	13
54874	6
3006	8
10392	18
64968	81
6692	4
79042	5
53358	17
9518	4
7874	95
56907	2
117155	1
6011	16
132954	3
23049	15
63943	3
57379	17
223	48
54059	2
116443	9
3270	1
3497	2
7690	1
57228	1
340654	1
11064	5
730394	3
8266	16
124	24
3973	17
10049	12
30820	3
1112	1
10393	21
144245	1
22827	192
3848	30
5320	11
6010	12
54536	17
23219	7
84062	75
255631	1
29926	9
51138	30
55312	7
8405	22
5292	33
6581	2
728556	1
55257	28
4171	59
23126	20
9525	9
10437	2
4361	57
60490	18
10793	2
7975	11
50855	35
388407	1
3217	13
375010	2
558	22
55835	16
5457	3
55616	4
338567	2
6628	233
79594	18
79849	13
91252	3
3839	51
4239	1
10383	31
25998	5
28989	3
92170	3
149076	1
9601	17
4134	17
64430	3
758	6
79706	19
6649	42
285590	3
56946	10
64601	10
6428	22
7490	31
353139	14
54209	1
6530	6
23154	8
23743	6
3441	1
28514	15
9046	22
79947	3
6764	4
408	270
64100	10
78999	1
2159	21
221241	1
51705	2
23520	1
729020	3
359845	4
55103	4
55081	8
55624	1
51520	21
79674	7
84321	130
161582	8
64359	2
1942	15
4160	17
5689	77
8019	5
90324	1
4188	266
87	68
3815	69
3866	124
10272	5
3489	5
65266	10
59340	4
124599	1
3843	31
4916	20
8986	12
1102	5
200132	1
4326	3
131377	5
51013	28
6911	4
754	5
51450	1
290	6
63929	2
84946	2
7104	2
959	11
55197	2
1588	30
602	39
51751	1
79814	3
643866	3
125988	5
1284	27
29119	1
29947	8
7348	5
29851	3
3646	112
3535	3
396	55
51107	8
126272	5
4922	9
65078	7
3949	21
51094	3
27022	2
3053	15
64981	77
23013	155
388701	2
971	7
80228	5
55156	1
23247	1
11145	3
10452	8
2176	41
5121	1
54806	1
6094	1
55798	2
10443	6
54039	7
84545	80
118788	9
132671	2
10100	1
51667	7
8290	85
291	38
3020	47
54443	2
8796	8
353091	2
128	31
6242	9
9326	9
79008	48
8522	25
8907	49
56951	2
10623	15
115650	4
8353	60
84515	5
740	78
57787	55
55035	7
6757	11
653499	2
389114	2
3024	19
57338	3
51397	5
30845	2
2960	56
367	212
6690	5
1033	8
119391	4
2740	11
64096	2
641518	1
6617	10
10626	3
25871	3
10380	4
221545	2
84897	5
117583	9
231	24
1270	16
11222	77
4891	4
738	3
2983	31
6945	14
55423	1
84164	40
10677	1
143098	7
10682	2
6442	10
117144	36
96597	1
10244	5
10717	7
54973	23
114	27
2781	26
4953	22
84181	7
92999	2
8767	70
6311	24
192134	1
30008	48
51604	7
2949	4
5536	28
55890	3
27161	67
81873	4
6903	3
6390	15
4297	61
147372	3
9440	51
14	9
1236	3
27010	1
10199	3
29127	63
6850	97
59343	15
10445	56
80704	1
54716	8
8089	33
57609	2
10675	1
4163	246
9815	13
11243	16
29993	60
55294	34
8878	80
10008	10
23030	1
6782	4
51555	1
58529	11
29888	41
284996	61
6370	4
166012	7
2237	16
113675	4
7143	17
816	56
2288	35
399761	5
221016	2
1400	82
25983	1
8336	6
8328	74
4351	8
2800	10
115708	1
54521	3
55142	4
1828	15
55328	1
4761	2
5528	19
116379	1
140851	1
5326	2
1436	20
3780	1
283377	1
91544	18
25893	1
55589	2
57535	1
112950	51
4974	2
3276	76
377	11
7035	13
259215	2
4718	53
94	10
168417	3
57690	3
23405	173
2653	15
10015	65
550	18
92129	6
10250	179
84643	1
9743	35
92714	4
9208	4
7748	1
3912	11
27352	2
55998	1
1072	45
5650	1
3223	1
9610	18
126326	1
79586	11
10572	9
51497	39
50804	6
55083	2
2078	12
4056	3
1486	1
2342	9
4301	43
79834	1
3010	1
5555	1
7482	1
55770	11
1351	16
1677	6
65005	81
51773	40
3466	1
57466	2
2631	33
84838	17
8458	20
8467	114
80818	1
9641	363
386724	4
57563	4
79791	4
10592	31
23543	39
30014	1
125950	6
6651	8
8784	6
1525	3
10630	1
51495	14
23369	10
6341	1
4158	5
10741	4
7818	97
5518	101
54797	39
28815	1
3078	3
6473	3
57082	9
388389	5
9650	1
163033	11
10640	33
1837	24
572	54
9328	18
794	2
2872	18
9466	6
1269	1
6404	13
7379	4
378	6
433	14
7775	7
10952	16
9209	6
4975	2
7288	3
10983	1
5013	42
126823	1
11143	49
6016	17
432	9
64344	2
55301	5
9827	1
84279	2
7265	13
84720	1
9063	118
80349	17
7593	11
143884	25
24145	1
11248	6
53340	4
83638	8
10988	13
40	5
23185	3
1646	2
55174	17
28987	2
4811	27
26291	1
5552	39
23184	9
4091	22
3030	46
164312	1
23558	11
4436	58
79736	2
85409	3
51116	149
84650	3
84926	1
221935	4
11275	13
130399	6
7568	20
8928	10
83844	2
5935	7
708	91
3744	1
8605	3
27131	14
50944	24
2119	5
55286	2
6196	35
1579	1
51232	3
5961	4
91179	7
5724	5
2178	18
7841	7
51573	4
285180	2
577	2
221468	1
857	106
55020	2
9842	10
6223	149
56886	9
27063	3
55296	2
115207	9
5274	3
2339	13
1543	31
85313	2
7542	1
400720	1
3621	50
7090	18
5678	7
51329	12
79635	6
11197	3
4540	15
2182	10
79624	5
6783	21
51719	12
57116	1
26823	23
3324	70
9550	6
57187	130
285489	1
84174	5
28990	1
2967	37
414301	8
63826	2
7106	9
5438	32
7287	3
9001	67
28825	1
8888	19
254359	2
4208	84
140609	2
54980	1
64800	4
8326	6
55729	79
8611	4
22873	2
25861	7
80778	4
9205	6
2103	2
4885	3
8678	35
60493	14
9228	20
9100	11
23093	3
3039	11
836	142
130827	1
6731	5
26121	182
100529262	1
28970	3
285141	4
5020	6
115572	9
2289	22
2019	2
2898	22
257144	5
148254	3
57599	63
5949	2
6640	40
56165	3
94081	9
1294	17
11006	3
22822	8
654483	1
1013	12
23659	1
55698	23
1819	2
2357	5
4153	11
7458	7
527	9
55720	10
8320	1
9073	3
9210	4
25798	1
5184	3
2308	40
5324	3
2063	26
2948	13
10484	11
377630	4
23190	4
54997	8
2791	22
56145	1
57154	90
100294114	5
80829	40
1038	3
1545	30
54512	37
6198	56
2069	2
65003	91
6249	13
60673	36
2248	6
55907	21
387882	1
2878	19
8837	52
924	7
199870	1
9503	4
7750	48
4986	7
2899	5
11311	6
64682	17
10220	6
10804	1
3562	13
5826	4
